kode,nama_produk,unit,trx_count,qty_sum,qty_mean,qty_median,qty_std,qty_max,qty_p75,qty_p95,outlier_jumlah_beli,permintaan_kategori
P0000110,PABANOX CR 20GR,TUBE,24,26.0,1.0833333333333333,1.0,0.28232985128664,2.0,1.0,1.8499999999999979,0,0
P0000113,KOTAK P3K MOBIL,PCS,21,30.0,1.4285714285714286,1.0,0.5976143046671968,3.0,2.0,2.0,0,0
P0000115,PARFUM 5k,BTL,37,426.0,11.513513513513514,1.0,15.252725843128687,36.0,29.0,36.0,0,1
P0000116,PURE BABY RASH CR 50,PCS,13,13.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
P0000117,PURE KIDS INHALANT OIL 10ML,BTL,65,650.0,10.0,10.0,15.314413145791777,60.0,10.0,60.0,0,1
P0000119,POLYCROL FORTE TAB,STRIP,65,137.0,2.1076923076923078,1.0,4.857735702345914,24.0,1.0,2.0,0,1
P0000120,PACDIN BABY COUGH,BTL,34,53.0,1.5588235294117647,1.0,0.8941282014575489,3.0,2.75,3.0,0,0
P0000121,PRORIS TRIPLE ACTION,STRIP,278,596.0,2.143884892086331,1.0,3.993787867655052,20.0,1.0,10.0,0,1
P0000122,PERBAN ELASTIS 15CM,PCS,29,40.0,1.3793103448275863,1.0,0.561489925074877,3.0,2.0,2.0,0,0
P0000123,PERBAN ELASTIS 7.5CM,PCS,22,32.0,1.4545454545454546,1.0,0.6709817063202619,3.0,2.0,2.9499999999999993,0,0
P0000127,PREGCY CHECK,BOX,98,181.0,1.846938775510204,1.0,2.851485562603937,12.0,1.0,12.0,0,1
P0000130,PONDEX SUSP,BTL,8,8.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
P0000131,PROPEPSA 100ML,BTL,68,129.0,1.8970588235294117,1.0,2.70510686677389,12.0,1.0,9.899999999999991,0,1
P0000134,PIM TRA COLD CHERRY,BTL,196,348.0,1.7755102040816326,1.0,1.9665438236031647,12.0,1.0,6.0,0,1
P0000137,PISPOT TANPA TUTUP,PCS,14,17.0,1.2142857142857142,1.0,0.42581531362632,2.0,1.0,2.0,0,0
P0000143,PRONTO,STRIP,58,114.0,1.9655172413793103,1.0,2.533740853012367,10.0,1.0,10.0,0,1
P0000145,PONDEX FORTE TAB,STRIP,294,598.0,2.0340136054421767,1.0,3.6678009816196253,20.0,1.0,10.0,0,1
P0000149,PAGODA LIQUORICE 20GR,POT,6,12.0,2.0,1.0,2.0,6.0,1.75,5.0,0,1
P0000150,TEENS PAGODA STRAW-VAN,POT,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
P0000160,PROSTAKUR KAP,STRIP,9,15.0,1.6666666666666667,1.0,1.3228756555322954,5.0,2.0,3.799999999999999,0,0
P0000161,PRIMPERAN 5MG,TAB,1,30.0,30.0,30.0,0.0,30.0,30.0,30.0,0,1
P0000162,PAGODA SALEP 10GR,POT,39,87.0,2.230769230769231,1.0,2.699527623995085,12.0,2.0,6.6000000000000085,0,1
P0000165,PARFUM AR-ROIHAN,BTL,35,229.0,6.542857142857143,1.0,12.096044217606257,36.0,1.0,36.0,0,1
P0000166,PARFUM SPRAY AR-ROIHAN,BTL,34,205.0,6.029411764705882,1.0,10.966851690760214,32.0,1.0,32.0,0,1
P0000168,PISPOT BAB,PCS,12,12.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
P0000171,PROTAGENTA,STRIP,40,119.0,2.975,2.0,2.956847767124428,10.0,3.0,10.0,0,1
P0000176,PROPANOLOL 10MG,STRIP,23,118.0,5.130434782608695,3.0,3.4417800339899034,10.0,10.0,10.0,0,1
P0000177,XEPAMOL 60ML,BTL,80,129.0,1.6125,1.0,1.257823617668454,5.0,1.25,5.0,0,0
P0000184,PRENAGEN MOMMY EMESIS CKLT 400GR,BOX,4,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
P0000185,PRENAGEN MOMMY EMESIS VAN 400GR,BOX,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
P0000186,PERBAN 15CM,ROLL,73,582.0,7.972602739726027,5.0,12.76711553033779,50.0,5.0,50.0,0,1
P0000189,PARAMEX NYERI OTOT,STRIP,78,287.0,3.6794871794871793,2.0,5.829823881288909,25.0,4.0,25.0,0,1
P0000190,PAGODA PASTILES 10 G,PCS,22,37.0,1.6818181818181819,1.0,1.7562504332855222,6.0,1.0,6.0,0,0
P0000191,BEDAK PIGEON 100GR,BTL,3,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
P0000197,POLOFAR PLUS,STRIP,67,156.0,2.328358208955224,1.0,2.8835377035724736,10.0,2.0,10.0,0,1
P0000203,PROBIOKID,SACH,1,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0,1
P0000204,PIMACOLIN APPLE SYR,BTL,7,11.0,1.5714285714285714,1.0,0.9759000729485333,3.0,2.0,3.0,0,0
P0000208,PASABA SYR 60ML,BTL,6,10.0,1.6666666666666667,1.0,1.0327955589886446,3.0,2.5,3.0,0,0
P000021,POLICLEAN SPRAY 100ML,BTL,2,4.0,2.0,2.0,0.0,2.0,2.0,2.0,0,1
P0000212,POVIDONE IODINE 60ML,PCS,5,5.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
P0000215,PACETIK 500MG,STRIP,87,228.0,2.6206896551724137,1.0,3.85263841732639,20.0,2.0,10.0,0,1
P0000216,PACETIK SYR,BTL,18,74.0,4.111111111111111,1.0,10.991381055915578,48.0,2.0,10.599999999999937,0,1
P0000220,PROTEN RASA VANILA,SACH,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0,1
P0000222,PURBASARI SABUN SIRIH NATURAL 60ML,BTL,6,8.0,1.3333333333333333,1.0,0.5163977794943222,2.0,1.75,2.0,0,0
P0000223,PURBASARI SS MANJAKANI 125ML,BTL,3,4.0,1.3333333333333333,1.0,0.5773502691896257,2.0,1.5,1.9,0,0
P0000224,PURBASARI SS ROMANTIC 60ML,BTL,10,14.0,1.4,1.0,0.6992058987801011,3.0,1.75,2.549999999999999,0,0
P0000226,PRENAGEN MOMMY VAN 400GR,BOX,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
P0000230,PURBASARI SS ROMANTIC 125ML,BOTOL,3,4.0,1.3333333333333333,1.0,0.5773502691896257,2.0,1.5,1.9,0,0
P0000231,PRENAGEN MOMMY STRAW 400GR,BOX,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
P0000233,PARFUM CAHAYA,BTL,25,169.0,6.76,10.0,5.262128846769148,12.0,12.0,12.0,0,1
P0000234,PERBAN ELASTIS 10CM,PCS,18,22.0,1.2222222222222223,1.0,0.4277926319464986,2.0,1.0,2.0,0,0
P0000235,PLOSSA EUCALYPTUS,PCS,206,385.0,1.8689320388349515,1.0,2.7809992633360805,24.0,1.0,6.0,0,1
P0000236,PERMEN TEJAHE,PCS,8,13.0,1.625,1.0,1.0606601717798212,4.0,2.0,3.299999999999999,0,0
P0000237,PAINKILA CR 15GR,TUBE,3,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
P0000238,PERMETHRINE 15GR,TUBE,21,27.0,1.2857142857142858,1.0,0.4629100498862757,2.0,2.0,2.0,0,0
P0000239,PURE KIDS CREAM 15GR,TUBE,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
P0000240,PARAMEX SK,STRIP,8,12.0,1.5,1.0,1.4142135623730951,5.0,1.0,3.599999999999998,0,0
P0000243,PROTECAL DEFENSE EFF TAB,TAB,5,12.0,2.4,2.0,1.51657508881031,4.0,4.0,4.0,0,1
P0000245,EXECUTIVE PARFUME,BTL,25,168.0,6.72,10.0,5.152022256680704,12.0,12.0,12.0,0,1
P0000248,PROBABY COLOGNE 100ML,BTL,4,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
P0000250,PROBABY BATH ANISE OIL 100ML,BTL,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
P0000251,PREGABALIN KAPSUL 75MG,STRIP,2,4.0,2.0,2.0,1.4142135623730951,3.0,2.5,2.9,0,1
P0000252,PERMEN DOUBLEMINT,PCS,8,18.0,2.25,1.0,3.1509635714446826,10.0,1.25,7.199999999999996,0,1
P0000253,PROSANA PROFILE COKLAT 60,PCS,7,12.0,1.7142857142857142,1.0,1.8898223650461359,6.0,1.0,4.4999999999999964,0,0
P0000254,PROVE-C,STRIP,30,54.0,1.8,1.0,2.696101911508795,15.0,1.0,4.6499999999999915,0,1
P0000255,PROMAG SUSPENSI BTL 60ML,BTL,41,68.0,1.6585365853658536,1.0,1.8112116952134687,12.0,2.0,3.0,0,0
P0000256,PLOSSA MINI HOT,PCS,45,92.0,2.0444444444444443,1.0,2.3736771967442065,12.0,1.0,6.0,0,1
P0000257,PLOSSA MINI EUCALYPTUS,PCS,43,89.0,2.0697674418604652,1.0,2.424039808305149,12.0,1.0,6.0,0,1
P0000258,PURE BABY WARMING OIL 60ML,PCS,4,5.0,1.25,1.0,0.5,2.0,1.25,1.8499999999999996,0,0
P0000259,PEDIAGROW SYR 200ML,BTL,4,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
P0000260,PIPET DROP,PCS,35,69.0,1.9714285714285715,1.0,2.1349433700398968,10.0,1.5,6.0,0,1
P0000261,PURE KIDS FEVER FREE,PCS,4,8.0,2.0,1.5,1.4142135623730951,4.0,2.5,3.6999999999999993,0,1
P0000262,PANTOPRAZOLE TAB 40MG,STRIP,2,4.0,2.0,2.0,1.4142135623730951,3.0,2.5,2.9,0,1
P0000263,PRIMA PROTEC HAND SANITIZER 500ML,BTL,5,12.0,2.4,2.0,2.073644135332772,6.0,2.0,5.199999999999999,0,1
P0000264,PRIMA PROTEC DISINFECTAN,BTL,6,26.0,4.333333333333333,3.5,3.386246693120078,10.0,5.75,9.0,0,1
P0000267,PRIMA PROTECT HAND SOAP 240ML,BTL,2,7.0,3.5,3.5,3.5355339059327378,6.0,4.75,5.75,0,1
P0000268,PRIMA PROTECT HAND SOAP 500ML,BTL,2,7.0,3.5,3.5,3.5355339059327378,6.0,4.75,5.75,0,1
P0000269,PASTIK,BOX,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0,1
P0000270,PROME EXP 100ML,BTL,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
P0000271,PROBABY SHAMPO 100ML,BTL,3,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
P0000273,PRIMA DISINFECTAN 240ML,BTL,1,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0,1
P0000274,PURASIL 30GR,BTL,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
P0000275,PROBABY BATH ANISE OIL 200ML,BTL,2,3.0,1.5,1.5,0.7071067811865476,2.0,1.75,1.95,0,0
P0000276,PROBABY BANDED LIQUID CLEANSER,PCS,3,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
P000031,PURBASARI SS NATURAL 125ML,BTL,3,4.0,1.3333333333333333,1.0,0.5773502691896257,2.0,1.5,1.9,0,0
P0000728,PRIMA PROTECT HANDSANITIZER 50ML,BTL,6,18.0,3.0,1.0,4.427188724235731,12.0,1.75,9.5,0,1
P000082,PHI KHANG YANG 7g,TUBE,3,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
P0000856,SALEP KEMBANG BULAN,POT,25,48.0,1.92,1.0,1.6051998837112675,6.0,2.0,6.0,0,1
P0000964,PARACETAMOL ERITA TAB,STRIP,58,125.0,2.1551724137931036,1.0,7.740986210658923,60.0,1.0,2.1499999999999986,0,1
P000205,PROVE D3 1000IU,STRIP,16,30.0,1.875,1.5,0.9574271077563381,3.0,3.0,3.0,0,1
P000232,PRENAGEN MOMMY ALMASOY 200G,BOX,4,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
P000369,PARACETAMOL 500MG,STRIP,134,450.0,3.3582089552238807,1.0,5.3682483177589875,20.0,2.0,20.0,0,1
Q000002,Q GUAVA,BTL,3,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
R0000001,RANITIDINE 150MG,STRIP,128,327.0,2.5546875,1.0,4.091105377359696,20.0,2.0,10.0,0,1
R0000003,REDOXON EFF ORANGE,TUBE,108,201.0,1.8611111111111112,1.0,2.42054420903911,20.0,2.0,4.6499999999999915,0,1
R0000004,RENABETIC 5 MG,TAB,54,3140.0,58.148148148148145,30.0,57.10216180932551,200.0,100.0,200.0,1,1
R0000006,RENOVIT KAPLET,STRIP,8,25.0,3.125,1.0,4.155461122770509,13.0,3.25,9.849999999999994,0,1
R00000079,RHINOFED SYR 60ML,SYR,1,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0,1
R000001,RAMAFLU TAB,STRIP,116,754.0,6.5,2.0,21.287473352634652,150.0,4.0,10.0,1,1
R0000013,RODECA TALK,BTL,7,11.0,1.5714285714285714,1.0,0.9759000729485332,3.0,2.0,3.0,0,0
R0000014,ROHTO,BTL,87,155.0,1.7816091954022988,1.0,2.0082694584116143,12.0,1.0,6.0,0,1
R0000015,ROHTO COOL,BTL,252,454.0,1.8015873015873016,1.0,2.215554722727439,12.0,1.0,6.0,0,1
R0000055,RIVANOL SOL 100ML,BTL,177,300.0,1.694915254237288,1.0,1.718094583676687,12.0,1.0,6.0,0,0
R0000065,RIVANOL SOL 300ML,BTL,61,103.0,1.6885245901639345,1.0,1.0573706951137078,6.0,3.0,3.0,0,0
R0000068,REFAQUIN 15GR,TUBE,98,138.0,1.4081632653061225,1.0,0.715609965382104,3.0,2.0,3.0,0,0
R0000072,RESIK V MANJAKANI 90ML,BTL,7,10.0,1.4285714285714286,1.0,0.5345224838248488,2.0,2.0,2.0,0,0
R0000073,RENOVIT GOLD 30,BTL,19,26.0,1.368421052631579,1.0,0.8306975860878395,4.0,1.0,3.099999999999998,0,0
R0000074,RENADINAC 50MG,STRIP,258,669.0,2.5930232558139537,1.0,4.313704269054361,20.0,2.0,11.499999999999773,0,1
R0000078,RHINOFED TAB,TAB,1,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0,1
R0000080,ROHTO EYE  FLUSH,BTL,4,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
R0000081,RESIK V MANJAKANI 50ML,BTL,16,22.0,1.375,1.0,0.6191391873668904,3.0,2.0,2.25,0,0
R0000083,RENOVIT GOLD,STRIP,9,14.0,1.5555555555555556,1.0,0.8819171036881969,3.0,2.0,3.0,0,0
R0000084,REXCOF SYR 60ML,BTL,3,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
R0000085,RESIK V MANJAKANI WHITENING 90ML,BTL,2,3.0,1.5,1.5,0.7071067811865476,2.0,1.75,1.95,0,0
R0000086,RECUSTEIN KAP,TAB,1,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0,1
R0000087,RHINOS NEO DROP 10ML,BTL,14,26.0,1.8571428571428572,1.0,1.8337495365063798,6.0,1.0,6.0,0,1
R0000088,RHINOS JUNIOR SYR 60ML,BTL,25,43.0,1.72,1.0,1.6713268182295564,6.0,1.0,6.0,0,0
R0000089,REMAFAR,STRIP,341,829.0,2.43108504398827,1.0,4.1923005401827815,30.0,2.0,10.0,0,1
R0000090,RANACID FORTE TAB,STRIP,43,182.0,4.232558139534884,2.0,7.674438739528606,50.0,3.5,10.0,0,1
R0000094,ROVERTON SYR,BTL,33,48.0,1.4545454545454546,1.0,0.7941547822570976,3.0,2.0,3.0,0,0
R0000095,ROVERTON TAB,STRIP,52,112.0,2.1538461538461537,1.0,2.6225613537720416,10.0,2.0,10.0,0,1
R0000096,REMCO,BTL,35,58.0,1.6571428571428573,1.0,1.3491360447437801,6.0,1.5,4.599999999999994,0,0
R0000098,REXCOF PLUS,BTL,14,20.0,1.4285714285714286,1.0,0.8516306272526403,3.0,1.0,3.0,0,0
R0000099,RELIABLE DOT,BTL,4,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
R00001,REBAL PLUS,STRIP,1,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0,1
R0000100,RELIABLE BABY FINGER,PCS,68,137.0,2.014705882352941,1.0,3.1361762394261268,12.0,1.0,12.0,0,1
R0000105,RELIABLE WATER TEETHER,PCS,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
R0000106,RELIABLE SILICON TEETHER,PCS,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
R0000107,RELIABLE KOTAK BEDAK,PCS,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
R0000108,RELIABLE NASAL ASPIRATOR SET,PCS,3,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
R0000109,RESIK V MANJAKANI WHITHENING50ML,BTL,6,8.0,1.3333333333333333,1.0,0.5163977794943222,2.0,1.75,2.0,0,0
R0000110,RAVEN,SCHET,10,15.0,1.5,1.0,0.7071067811865476,3.0,2.0,2.549999999999999,0,0
R0000112,REDOXON STRIP,STRIP,28,59.0,2.107142857142857,1.0,2.9607217052389463,12.0,1.25,9.899999999999991,0,1
R0000115,REXAVIN 125MG,STRIP,17,29.0,1.7058823529411764,1.0,2.201269687088367,10.0,1.0,4.399999999999995,0,0
R0000116,REGULATOR OXYGEN,PCS,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
R00025,RELIABLE DOT 50ML,BTL,3,4.0,1.3333333333333333,1.0,0.5773502691896257,2.0,1.5,1.9,0,0
R000265,BREAST PUMP SET RELIABLE,BOX,8,8.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
R2,CR MALAM,POT,16,18.0,1.125,1.0,0.3415650255319867,2.0,1.0,2.0,0,0
S0000001,SAFE CARE,BTL,152,298.0,1.9605263157894737,1.0,2.644202903084477,12.0,1.0,8.699999999999932,0,1
S0000003,SAKATONIK ABC ANGGUR,BTL,72,107.0,1.4861111111111112,1.0,0.8556861270605116,4.0,2.0,3.0,0,0
S0000004,SAKATONIK ABC JERUK,BTL,96,145.0,1.5104166666666667,1.0,1.056257461304489,6.0,1.0,3.0,0,0
S0000005,SAKATONIK ABC STRAW,BTL,100,154.0,1.54,1.0,1.1319064100941036,6.0,1.0,3.049999999999997,0,0
S0000006,SAKATONIK LIVER 100ML,BTL,9,14.0,1.5555555555555556,1.0,0.7264831572567789,3.0,2.0,2.5999999999999996,0,0
S0000007,SAKATONIK LIVER 310ML,BTL,7,9.0,1.2857142857142858,1.0,0.48795003647426666,2.0,1.5,2.0,0,0
S0000008,SALBUTAMOL 2MG,STRIP,181,537.0,2.9668508287292816,1.0,5.651843900185915,30.0,2.0,20.0,0,1
S0000009,SALBUTAMOL 4MG,STRIP,306,1275.0,4.166666666666667,2.0,7.011582922704915,60.0,3.0,20.0,0,1
S0000012,SALEP 88,POT,354,766.0,2.1638418079096047,1.0,4.015725877162613,24.0,1.0,12.0,0,1
S0000013,SALEP ICHTYOL 15GR,POT,73,144.0,1.9726027397260273,1.0,4.594600099693499,24.0,1.0,2.0,0,1
S00000132,SUSU KUDA LIAR SUMBAWA,BTL,14,27.0,1.9285714285714286,2.0,0.2672612419124244,2.0,2.0,2.0,0,1
S0000016,SALONPAS GEL 30GR,TUBE,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
S0000017,SALONPAS GEL KECIL,TUBE,5,5.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
S0000019,SALONPAS HOT,PCS,184,410.0,2.2282608695652173,1.0,4.050509678162327,40.0,1.0,9.699999999999989,0,1
S0000022,SANAFLU,STRIP,549,1199.0,2.1839708561020035,1.0,4.915790686363875,25.0,1.0,4.600000000000023,0,1
S00000233,SARI KURMA TJ 250GR,BTL,103,214.0,2.0776699029126213,1.0,2.4119364947430766,10.0,2.0,10.0,0,1
S0000025,SANMOL DROP,BTL,183,307.0,1.6775956284153006,1.0,1.6069528567872882,12.0,1.0,6.0,0,0
S00000256,SUCRALFAT 100ML,SYR,29,40.0,1.3793103448275863,1.0,0.6218516763579258,3.0,2.0,2.599999999999998,0,0
S0000026,SANMOL SYR,BTL,381,715.0,1.8766404199475066,1.0,2.7430304504217378,24.0,1.0,6.0,0,1
S00000262,PAMPERS SENSI DRY PANT M,PCS,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
S0000027,SANMOL TAB 500MG,STRIP,184,644.0,3.5,2.0,6.077819568758397,25.0,2.0,25.0,0,1
S0000029,SARIDON,STRIP,36,106.0,2.9444444444444446,1.0,6.6716647930716,30.0,2.0,9.0,0,1
S0000030,SCABIMITE 10G,TUBE,78,112.0,1.435897435897436,1.0,0.7659938555540682,3.0,2.0,3.0,0,0
S0000031,SCABIMITE 30G,TUBE,31,37.0,1.1935483870967742,1.0,0.4016096644512494,2.0,1.0,2.0,0,0
S0000032,SCOTT VITA 200 ML,BTL,57,74.0,1.2982456140350878,1.0,0.5658404709778996,3.0,1.0,2.1999999999999957,0,0
S0000033,SCOTT VITA 400 ML,BTL,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
S0000035,SENSITIF TEST KEHAMILAN,PCS,61,100.0,1.639344262295082,1.0,1.2653429954659974,6.0,2.0,3.0,0,0
S0000036,SILADEX ATT,BTL,182,334.0,1.835164835164835,1.0,2.6269480485969496,12.0,1.0,10.749999999999943,0,1
S0000039,SIMVASTATIN 10MG,STRIP,258,595.0,2.306201550387597,1.0,4.252172746288391,30.0,2.0,9.0,0,1
S0000040,SIMVASTATIN 20MG,STRIP,91,213.0,2.340659340659341,1.0,4.652883885218763,30.0,1.0,10.0,0,1
S0000041,SPASMINAL,TAB,27,470.0,17.40740740740741,10.0,23.953896839328124,100.0,10.0,75.99999999999994,1,1
S0000042,SRITI,TUBE,217,543.0,2.5023041474654377,1.0,2.7757621975659985,12.0,2.0,12.0,0,1
S0000043,STIMUNO SYR 60 ML,BTL,9,12.0,1.3333333333333333,1.0,0.7071067811865476,3.0,1.0,2.5999999999999996,0,0
S0000044,STOP COLD,STRIP,53,241.0,4.547169811320755,2.0,5.514198587896833,30.0,5.0,15.0,0,1
S0000045,STOP X,TUBE,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
S0000046,SUPER MAGIC,BOX,107,196.0,1.8317757009345794,1.0,1.9738191182272646,12.0,1.0,6.0,0,1
S0000047,SUPERTETRA,STRIP,687,1628.0,2.3697234352256187,1.0,4.702844844544125,40.0,1.0,20.0,0,1
S0000054,STRIP GULA DARAH,STRIP,1323,6548.0,4.9493575207860925,1.0,17.023335566889177,150.0,1.0,25.0,1,1
S0000055,STRIP KOLESTEROL,STRIP,878,2033.0,2.3154897494305238,1.0,6.424867003171871,60.0,1.0,3.599999999999909,0,1
S0000056,STRIP ASAM URAT,STRIP,792,2145.0,2.7083333333333335,1.0,12.546632359526097,150.0,1.0,2.0,1,1
S0000057,SENSI GLOVE,PCS,276,5266.0,19.079710144927535,4.0,51.356445868842165,600.0,10.0,100.0,1,1
S0000058,SAKATONIK LIVER TAB,STRIP,11,20.0,1.8181818181818181,1.0,2.7136021011998728,10.0,1.0,5.5,0,1
S0000060,SUPRAVIT BOTOL,BTL,53,80.0,1.509433962264151,1.0,0.7751585820242987,3.0,2.0,3.0,0,0
S0000061,SUPERHOID SUPP,SUPP,30,226.0,7.533333333333333,6.0,8.365501132353177,36.0,6.0,27.89999999999995,0,1
S0000062,SISMAX,BTL,7,9.0,1.2857142857142858,1.0,0.48795003647426655,2.0,1.5,2.0,0,0
S0000065,SALEP 2-4,POT,78,282.0,3.6153846153846154,2.0,5.998334767251657,24.0,2.75,24.0,0,1
S0000069,SALONPAS KOYO IJO 5X2,SACH,557,1128.0,2.025134649910233,1.0,3.1604708108484854,30.0,1.0,10.0,0,1
S0000071,SENDOK TAKAR,PCS,14,14.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
S0000074,SOFFEL SPRAY 80ML JERUK,BTL,3,4.0,1.3333333333333333,1.0,0.5773502691896257,2.0,1.5,1.9,0,0
S0000075,SARI KURMA SAHARA,BTL,96,203.0,2.1145833333333335,1.0,3.5655361792602855,32.0,2.0,6.0,0,1
S0000078,SANMAG SUSP,BTL,210,352.0,1.6761904761904762,1.0,1.7526206657445842,12.0,1.0,6.0,0,0
S0000085,STIMUNO ANGGUR 60ML,BTL,14,21.0,1.5,1.0,0.8548504142651103,3.0,1.75,3.0,0,0
S0000087,STIMUNO FORTE CAPSUL,DUS,46,75.0,1.6304347826086956,1.0,1.1992348607373493,6.0,2.0,3.0,0,0
S0000088,STIMUNO SYR 100ML,BTL,234,622.0,2.658119658119658,1.0,5.53980894475782,30.0,2.0,10.0,0,1
S0000095,SITRONELA 60ML,BTL,17,31.0,1.8235294117647058,1.0,0.951005659660279,3.0,3.0,3.0,0,1
S0000100,SUPER MAGIC CASANOVA,BOX,91,162.0,1.7802197802197801,1.0,1.9252832276617142,12.0,1.0,6.0,0,1
S0000102,SPUIT 3CC OM,PCS,39,167.0,4.282051282051282,1.0,15.817959010582207,100.0,2.0,5.500000000000007,1,1
S0000108,SPUIT 1CC TERUMO,PCS,59,204.0,3.457627118644068,1.0,13.008381958141722,100.0,1.0,10.199999999999989,1,1
S0000116,SITRONELA 30ML,BTL,6,9.0,1.5,1.0,0.8366600265340756,3.0,1.75,2.75,0,0
S0000119,SAKATONIK ABC ANTARIKSA,BTL,39,60.0,1.5384615384615385,1.0,1.1202949293578628,6.0,1.0,3.1000000000000014,0,0
S0000121,SABUN PEPAYA,PCS,189,319.0,1.687830687830688,1.0,1.7175285475375484,12.0,1.0,6.0,0,0
S0000125,SERETIDE INHALER 50,CAN,12,12.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
S0000126,STIMUNO ANGGUR 100ML,BTL,46,76.0,1.6521739130434783,1.0,1.4789995312800375,6.0,1.0,6.0,0,0
S0000129,SILEX SYR100ML,BTL,24,25.0,1.0416666666666667,1.0,0.20412414523193148,2.0,1.0,1.0,0,0
S0000130,SUSU KAMBING ETAWA,BOX,2,4.0,2.0,2.0,0.0,2.0,2.0,2.0,0,1
S0000132,SARI KACANG IJO 250ML,PCS,179,474.0,2.64804469273743,1.0,5.243951473285304,24.0,2.0,24.0,0,1
S0000140,SOMAN,BTL,39,74.0,1.8974358974358974,1.0,1.6025452090654153,6.0,2.0,5.100000000000001,0,1
S0000144,SEVENSEAS KIDS 100ML,BTL,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
S0000146,SPIRONOLACTON 25MG,STRIP,34,105.0,3.088235294117647,1.0,3.306262625536515,10.0,3.75,10.0,0,1
S0000147,SANBE TEARS 8ML,BTL,7,7.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
S0000148,SYNALTEN CR,TUBE,15,28.0,1.8666666666666667,1.0,1.505545305418162,6.0,2.5,4.599999999999998,0,1
S0000149,SERETIDE INH 125,CAN,16,16.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
S0000151,SPUIT 10CC,PCS,32,139.0,4.34375,1.0,17.46260405330719,100.0,1.25,2.4499999999999993,1,1
S0000153,SELANG OKSIGEN,PCS,8,11.0,1.375,1.0,0.7440238091428449,3.0,1.25,2.6499999999999995,0,0
S0000155,SARI KURMA AL JAZIRA,BTL,58,92.0,1.5862068965517242,1.0,1.0093333349316442,6.0,2.0,3.0,0,0
S0000158,SANGOBION KIDS 100ML,BTL,51,85.0,1.6666666666666667,1.0,1.9561867668161617,12.0,1.0,6.0,0,0
S0000165,SCOTT EMULTION ORI 200ML,BTL,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
S0000167,SLIM FIT VANILA,BOX,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
S0000168,SUM CREAM,BTL,42,188.0,4.476190476190476,5.0,3.7170542706071417,13.0,6.0,11.0,0,1
